age,workclass,salary,education_rank,marital-status,occupation,race,sex,mins_beerdrinking_year,mins_exercising_year,works_hours,tea_per_year,coffee_per_year
24.0,,41337.5,9,Divorced,,not_caucasian,Male,0.0,0.0,50,,176.0
23.0,private,43857.75,9,Never-married,factory,caucasian,Male,2174.0,0.0,40,,210.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
44.0,self_employed,78432.25,13,Married,sales,caucasian,Male,0.0,0.0,60,458.0,
40.0,private,27766.75,13,Married,cleaner,caucasian,Male,0.0,0.0,80,70.0,148.0
,private,49636.5,14,Widowed,clerical,caucasian,Female,0.0,0.0,38,268.0,
43.0,private,47511.0,6,Married,trucker,caucasian,Male,0.0,,40,,325.0
66.0,,27046.25,5,Married,,not_caucasian,Male,0.0,0.0,40,114.0,483.0
65.0,private,43370.75,13,Divorced,professional,caucasian,Female,0.0,0.0,35,248.0,39.0
57.0,government,40546.75,10,Married,trucker,caucasian,Male,0.0,1887.0,40,321.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
61.0,private,32311.5,6,Married,craft,caucasian,Male,0.0,0.0,48,155.0,284.0
14.0,private,41110.25,9,Never-married,service,not_caucasian,Male,0.0,0.0,40,252.0,
,private,32952.0,9,Married,factory,caucasian,Male,4386.0,0.0,40,,298.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
20.0,,,10,Never-married,,caucasian,Male,0.0,0.0,40,128.0,441.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
56.0,self_employed,28855.5,9,Married,farm,caucasian,Male,0.0,0.0,40,,209.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
33.0,government,86018.25,13,Never-married,lawenf,caucasian,Male,0.0,1408.0,50,,100.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
24.0,private,106921.5,2,Married,cleaner,caucasian,Male,0.0,0.0,40,66.0,88.0
47.0,government,80949.5,13,Married,executive,caucasian,Male,0.0,0.0,40,393.0,473.0
53.0,government,36146.5,10,Never-married,lawenf,caucasian,Female,0.0,0.0,40,287.0,158.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
58.0,,42397.5,10,Married,,caucasian,Female,0.0,0.0,40,86.0,174.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
28.0,private,24945.75,11,Married,service,caucasian,Female,0.0,1902.0,40,100.0,
39.0,self_employed,28711.0,15,Married,professional,caucasian,Male,99999.0,0.0,65,,133.0
61.0,self_employed,8105.75,9,Married,farm,caucasian,Female,22040.0,0.0,40,203.0,282.0
34.0,,90696.75,9,Never-married,,not_caucasian,Female,0.0,0.0,35,207.0,352.0
21.0,private,22497.75,10,Never-married,clerical,caucasian,Female,0.0,0.0,40,,416.0
14.0,private,109749.0,6,Never-married,service,caucasian,Male,0.0,0.0,40,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
14.0,private,6762.25,10,Never-married,executive,caucasian,Female,0.0,0.0,20,76.0,
42.0,government,55887.0,14,Never-married,professional,caucasian,Male,0.0,0.0,40,368.0,111.0
62.0,private,39955.5,9,Married,executive,caucasian,Male,,0.0,50,220.0,477.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
42.0,self_employed,85658.5,11,Divorced,craft,caucasian,Male,0.0,0.0,40,52.0,165.0
52.0,private,73747.75,13,Married,professional,caucasian,Male,0.0,0.0,40,,447.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
52.0,private,56049.5,9,Divorced,sales,caucasian,Female,0.0,0.0,48,31.0,134.0
63.0,private,38266.0,3,Married,executive,caucasian,Male,7688.0,0.0,10,,
41.0,private,21152.5,13,Married,executive,caucasian,Male,0.0,1902.0,60,,470.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
14.0,private,21850.5,10,Never-married,craft,caucasian,Male,0.0,0.0,40,375.0,
45.0,self_employed,28599.0,13,Divorced,professional,caucasian,Male,0.0,0.0,35,157.0,340.0
56.0,private,66913.0,13,Married,craft,caucasian,Male,0.0,0.0,40,,29.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
30.0,private,60791.25,9,Married,executive,caucasian,Male,0.0,0.0,40,378.0,149.0
32.0,private,20382.0,9,Never-married,cleaner,caucasian,Male,0.0,0.0,60,17.0,210.0
20.0,,84372.0,10,Never-married,,not_caucasian,Male,0.0,0.0,30,246.0,83.0
41.0,private,79817.75,10,Married,sales,caucasian,Male,0.0,0.0,50,,437.0
,,110794.75,13,Divorced,,caucasian,Female,0.0,0.0,8,,307.0
31.0,private,25424.25,11,Married,professional,caucasian,Female,0.0,0.0,40,101.0,78.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
18.0,private,34340.75,8,Never-married,service,caucasian,Female,0.0,0.0,20,,395.0
36.0,self_employed,71255.0,9,Married,craft,caucasian,Male,,0.0,40,349.0,277.0
39.0,private,44784.25,9,Never-married,clerical,caucasian,Female,0.0,0.0,40,,207.0
33.0,private,10170.25,10,Never-married,professional,caucasian,Female,3674.0,0.0,16,,476.0
26.0,private,89782.75,10,Never-married,executive,caucasian,Female,0.0,0.0,50,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
71.0,self_employed,54150.25,7,Divorced,factory,not_caucasian,Male,0.0,0.0,40,69.0,88.0
21.0,private,127341.0,3,Never-married,factory,caucasian,Male,0.0,0.0,45,190.0,
36.0,private,39590.75,8,Married,factory,caucasian,Male,0.0,0.0,40,,440.0
29.0,private,47790.25,9,Divorced,craft,caucasian,Male,,0.0,55,369.0,
70.0,government,51015.5,14,Married,professional,caucasian,Male,0.0,,48,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
57.0,private,61119.5,9,Married,craft,not_caucasian,Male,0.0,0.0,48,293.0,167.0
35.0,private,44894.75,9,Married,clerical,caucasian,Male,0.0,0.0,45,63.0,352.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
27.0,private,30958.25,10,Never-married,sales,caucasian,Male,0.0,0.0,60,131.0,
17.0,private,22314.75,7,Never-married,clerical,caucasian,Female,0.0,0.0,15,373.0,161.0
14.0,self_employed,25735.5,10,Never-married,service,caucasian,Female,0.0,0.0,50,,
44.0,private,57014.25,9,Divorced,clerical,caucasian,Female,0.0,0.0,40,271.0,356.0
18.0,private,,13,Never-married,sales,caucasian,Female,0.0,0.0,48,348.0,
34.0,private,41833.25,9,Never-married,service,caucasian,Male,0.0,0.0,40,114.0,
49.0,,25514.5,2,Married,,caucasian,Male,0.0,0.0,45,454.0,
43.0,self_employed,60858.0,9,Married,craft,caucasian,Male,0.0,0.0,60,,216.0
,private,42571.75,10,Married,professional,caucasian,Male,0.0,0.0,40,228.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
24.0,private,55488.75,13,Married,sales,caucasian,Male,,0.0,40,478.0,419.0
14.0,private,54032.25,10,Never-married,tech,caucasian,Male,0.0,0.0,40,59.0,
46.0,private,5768.5,9,Widowed,clerical,caucasian,Female,0.0,0.0,40,431.0,145.0
26.0,private,21154.75,13,Married,craft,caucasian,Male,0.0,0.0,40,450.0,213.0
14.0,private,46969.75,5,Never-married,service,caucasian,Male,0.0,0.0,50,31.0,
52.0,private,33546.0,9,Divorced,service,caucasian,Female,2597.0,0.0,36,327.0,271.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
24.0,private,86508.5,8,Divorced,cleaner,caucasian,Male,0.0,0.0,35,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
18.0,,31538.5,10,Never-married,,caucasian,Male,0.0,0.0,40,,283.0
32.0,private,75985.5,9,Never-married,factory,caucasian,Male,0.0,0.0,40,192.0,153.0
71.0,,36115.25,13,Married,,caucasian,Male,3456.0,0.0,16,,278.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
23.0,private,56985.75,12,Never-married,sales,caucasian,Male,0.0,,30,,305.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
31.0,private,35454.25,13,Married,service,caucasian,Male,0.0,0.0,40,,39.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
29.0,private,47100.25,9,Divorced,farm,caucasian,Male,0.0,0.0,40,158.0,332.0
30.0,private,44604.25,9,Married,craft,caucasian,Male,0.0,0.0,35,64.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
39.0,private,46564.0,10,Married,professional,caucasian,Male,5013.0,0.0,30,8.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
18.0,private,13183.0,4,Never-married,craft,caucasian,Male,0.0,0.0,40,150.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
51.0,private,36276.25,10,Never-married,trucker,caucasian,Male,0.0,0.0,30,,263.0
27.0,private,73118.0,10,Never-married,craft,not_caucasian,Male,0.0,,45,419.0,377.0
18.0,private,54525.0,7,Never-married,sales,caucasian,Female,0.0,0.0,25,108.0,108.0
49.0,private,19632.25,13,Married,sales,caucasian,Male,0.0,0.0,60,386.0,392.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
45.0,private,12936.0,13,Never-married,executive,caucasian,Female,0.0,0.0,42,,342.0
31.0,private,77137.5,9,Divorced,craft,caucasian,Female,0.0,0.0,60,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
39.0,private,29774.5,11,Married,executive,caucasian,Male,0.0,0.0,40,,281.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
50.0,private,48467.75,13,Divorced,executive,caucasian,Female,,0.0,40,,44.0
31.0,private,41843.75,13,Never-married,clerical,caucasian,Male,0.0,0.0,52,179.0,
22.0,,54355.25,10,Never-married,,caucasian,Female,0.0,0.0,30,,184.0
41.0,private,41326.0,10,Married,craft,caucasian,Male,0.0,0.0,50,375.0,478.0
,private,45585.5,9,Never-married,cleaner,caucasian,Male,,0.0,40,,223.0
47.0,private,25579.5,9,Divorced,craft,caucasian,Male,0.0,0.0,40,,429.0
14.0,,53521.75,9,Never-married,,caucasian,Male,,0.0,40,,
39.0,private,25286.5,9,Divorced,professional,caucasian,Female,4650.0,0.0,40,,331.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
45.0,government,13844.25,13,Married,professional,not_caucasian,Male,0.0,0.0,40,,57.0
30.0,self_employed,52336.0,9,Divorced,clerical,caucasian,Female,0.0,0.0,15,416.0,
61.0,private,24165.0,10,Married,clerical,caucasian,Female,15024.0,0.0,34,39.0,492.0
58.0,government,11061.5,5,Married,trucker,caucasian,Male,0.0,0.0,40,404.0,491.0
,private,43076.0,6,Married,factory,caucasian,Male,0.0,0.0,40,,
59.0,private,28508.0,13,Divorced,clerical,caucasian,Female,0.0,0.0,40,,295.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
22.0,private,38451.25,9,Never-married,service,not_caucasian,Male,0.0,0.0,20,48.0,313.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
39.0,government,55632.5,10,Never-married,professional,not_caucasian,Female,0.0,1590.0,40,206.0,345.0
43.0,,53635.25,9,Married,,caucasian,Male,0.0,0.0,35,127.0,188.0
,private,42115.5,9,Married,trucker,caucasian,Male,0.0,0.0,40,142.0,451.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
67.0,private,43985.5,13,Married,professional,caucasian,Male,0.0,0.0,40,451.0,
18.0,private,40311.25,7,Never-married,service,caucasian,Male,0.0,0.0,8,278.0,41.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
,private,10013.0,13,Never-married,executive,caucasian,Male,0.0,0.0,40,382.0,480.0
21.0,private,68599.5,11,Never-married,clerical,not_caucasian,Female,0.0,0.0,40,49.0,403.0
56.0,self_employed,75772.5,10,Married,sales,caucasian,Male,0.0,0.0,50,330.0,307.0
44.0,private,56849.75,11,Married,executive,not_caucasian,Male,0.0,0.0,40,497.0,221.0
23.0,,48007.0,10,Never-married,,caucasian,Female,0.0,0.0,35,380.0,47.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
35.0,private,48622.5,9,Never-married,craft,caucasian,Female,0.0,0.0,40,,431.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
38.0,private,24439.75,8,Never-married,service,caucasian,Female,0.0,0.0,17,228.0,433.0
19.0,private,54300.0,9,Married,craft,caucasian,Male,0.0,0.0,40,,
52.0,self_employed,5877.5,14,Divorced,executive,not_caucasian,Male,0.0,2201.0,60,51.0,
39.0,private,39392.25,9,Married,craft,caucasian,Male,0.0,0.0,40,245.0,
17.0,private,55449.25,8,Never-married,clerical,caucasian,Female,594.0,0.0,20,358.0,425.0
17.0,government,29476.5,6,Never-married,farm,caucasian,Male,0.0,0.0,40,192.0,385.0
39.0,government,8493.75,13,Never-married,professional,caucasian,Male,0.0,0.0,45,108.0,283.0
40.0,private,87351.25,11,Married,professional,caucasian,Female,0.0,0.0,36,,40.0
27.0,,43450.0,14,Never-married,,not_caucasian,Male,0.0,0.0,20,192.0,449.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
,private,48896.0,12,Divorced,clerical,not_caucasian,Female,0.0,0.0,40,225.0,4.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
25.0,private,,13,Divorced,executive,caucasian,Female,0.0,0.0,40,,
26.0,private,50088.0,13,Married,professional,caucasian,Male,0.0,0.0,45,60.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
30.0,private,21029.75,10,Married,craft,caucasian,Male,,2051.0,40,137.0,370.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
33.0,self_employed,43573.75,7,Married,service,caucasian,Male,0.0,0.0,40,,
29.0,self_employed,18858.75,10,Married,professional,not_caucasian,Male,0.0,0.0,40,,451.0
26.0,private,64876.25,10,Never-married,service,caucasian,Male,0.0,0.0,40,35.0,182.0
14.0,self_employed,52569.5,13,Never-married,professional,caucasian,Male,0.0,0.0,30,,
28.0,private,58236.25,9,Divorced,cleaner,not_caucasian,Male,0.0,0.0,30,,463.0
34.0,private,80597.75,7,Divorced,service,not_caucasian,Female,0.0,0.0,30,182.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
55.0,private,88456.0,10,Married,cleaner,caucasian,Male,0.0,0.0,40,204.0,
25.0,private,45263.5,13,Never-married,sales,caucasian,Female,0.0,0.0,40,413.0,200.0
37.0,private,84943.0,9,Married,craft,not_caucasian,Male,0.0,0.0,40,310.0,8.0
21.0,private,62661.75,10,Never-married,clerical,caucasian,Male,0.0,0.0,30,,337.0
20.0,private,56014.75,9,Never-married,service,caucasian,Male,0.0,0.0,40,,474.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
65.0,,81384.25,11,Married,,caucasian,Male,0.0,0.0,50,477.0,40.0
40.0,private,56310.75,14,Married,professional,caucasian,Male,0.0,0.0,47,65.0,
37.0,private,9309.5,13,Never-married,executive,caucasian,Male,0.0,0.0,45,97.0,319.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
27.0,private,84444.5,7,Divorced,farm,caucasian,Male,0.0,0.0,40,284.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
40.0,private,42856.0,9,Divorced,trucker,caucasian,Male,0.0,0.0,40,405.0,373.0
28.0,private,19440.0,9,Never-married,service,caucasian,Male,0.0,0.0,40,,439.0
20.0,private,15977.5,9,Married,sales,not_caucasian,Female,0.0,0.0,40,27.0,
44.0,government,79030.0,15,Divorced,professional,caucasian,Male,0.0,0.0,40,58.0,80.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
19.0,private,46177.5,10,Never-married,tech,caucasian,Male,0.0,0.0,30,110.0,164.0
14.0,private,65063.5,9,Never-married,craft,caucasian,Male,0.0,0.0,40,430.0,
18.0,government,22391.0,13,Married,lawenf,caucasian,Male,0.0,0.0,50,376.0,
37.0,self_employed,7453.5,9,Never-married,farm,caucasian,Male,0.0,0.0,50,326.0,162.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
29.0,private,29818.0,6,Divorced,trucker,caucasian,Male,0.0,0.0,40,85.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
47.0,private,39706.75,9,Divorced,craft,caucasian,Male,0.0,0.0,40,488.0,
26.0,private,26979.0,9,Married,trucker,caucasian,Male,0.0,2002.0,40,327.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
,private,24817.5,9,Married,farm,caucasian,Female,0.0,0.0,40,418.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
19.0,private,51766.0,9,Married,factory,caucasian,Male,0.0,0.0,40,56.0,
21.0,private,71713.25,9,Never-married,service,caucasian,Male,0.0,0.0,35,388.0,287.0
55.0,private,13930.0,13,Married,professional,caucasian,Male,0.0,0.0,40,,
24.0,private,52029.0,9,Never-married,service,not_caucasian,Female,0.0,0.0,25,308.0,
,private,8358.75,11,Divorced,sales,caucasian,Female,,0.0,40,186.0,451.0
45.0,private,40181.0,9,Married,craft,not_caucasian,Male,0.0,,40,,369.0
,private,56403.0,13,Widowed,sales,caucasian,Male,0.0,0.0,35,385.0,159.0
44.0,private,41874.25,10,Married,executive,caucasian,Female,7688.0,0.0,50,395.0,
59.0,private,8852.75,9,Widowed,factory,caucasian,Female,0.0,0.0,40,113.0,52.0
25.0,private,25377.25,10,Divorced,executive,caucasian,Female,0.0,0.0,40,92.0,
23.0,private,50872.0,13,Married,executive,caucasian,Male,0.0,1672.0,40,,
31.0,private,39131.5,10,Divorced,cleaner,caucasian,Male,0.0,,40,389.0,
35.0,private,134645.75,7,Divorced,trucker,not_caucasian,Male,3674.0,0.0,40,434.0,389.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
43.0,private,45246.25,10,Married,trucker,caucasian,Male,0.0,0.0,60,,43.0
27.0,private,42407.75,9,Never-married,cleaner,caucasian,Female,0.0,0.0,40,97.0,378.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
37.0,private,31762.0,10,Married,clerical,caucasian,Female,0.0,0.0,40,446.0,239.0
21.0,private,43780.25,10,Never-married,farm,caucasian,Male,0.0,0.0,40,,440.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
35.0,private,44209.25,9,Married,cleaner,caucasian,Male,0.0,0.0,40,,357.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
25.0,private,42330.75,13,Married,executive,caucasian,Female,0.0,0.0,40,,221.0
49.0,government,22333.5,13,Married,professional,caucasian,Male,,,40,468.0,265.0
35.0,government,48707.0,10,Never-married,professional,not_caucasian,Female,0.0,0.0,40,434.0,247.0
17.0,private,36582.25,8,Never-married,sales,caucasian,Female,0.0,0.0,23,86.0,273.0
47.0,self_employed,29799.75,10,Married,clerical,caucasian,Female,,0.0,35,,247.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
48.0,private,13809.25,13,Married,craft,caucasian,Male,0.0,0.0,45,337.0,181.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
34.0,self_employed,38123.25,9,Married,farm,caucasian,Male,0.0,0.0,70,,206.0
14.0,private,43036.5,5,Never-married,factory,caucasian,Male,0.0,1721.0,40,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
43.0,self_employed,8501.75,13,Married,farm,caucasian,Male,0.0,0.0,70,459.0,213.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
19.0,,11600.0,10,Never-married,,caucasian,Female,0.0,0.0,32,245.0,302.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
49.0,government,46577.0,14,Married,professional,caucasian,Male,0.0,0.0,50,405.0,
